material,pawn_structure,mobility,king_safety,tempo,knight_position,bishop_position,queen_position,piece_coordination,threats,rizz,total,position_id
0.3,0.2,0.4,-0.3,0.2,0.3,0.4,0.3,0.3,0.5,0.7,1.9,13bdf942_0
0.25,0.3,0.6,0.5,0.2,0.4,0.3,0.0,0.4,0.5,8.0,4.75,f9c65c03_0
0.2,0.3,0.7,0.2,0.2,0.4,0.0,0.5,0.4,0.6,7.5,15.3,f9c65c03_1_rand5
0.75,0.25,0.6,-0.3,0.2,0.4,0.3,0.0,0.4,0.7,0.7,2.85,f9c65c03_2
0.2,0.3,0.6,0.8,0.3,1.0,0.1,0.7,0.5,0.7,7.5,3.8,f9c65c03_3
0.2,-0.3,0.8,0.6,0.4,0.4,0.2,0.7,0.5,0.9,8.0,4.7,f9c65c03_4
0.25,0.3,0.8,0.7,0.6,0.4,0.0,0.3,0.5,0.9,0.7,4.85,f9c65c03_5
0.25,0.75,1.0,1.5,0.75,0.5,0.0,0.25,0.6,1.25,0.8,8.0,f9c65c03_6_rand4
-0.5,0.0,0.5,0.3,0.2,0.2,-0.1,0.0,0.4,0.6,7.5,1.8,2ac3b400_0
0.3,0.2,0.4,0.0,0.2,0.5,0.6,0.0,0.4,0.5,8.5,1.7,2ac3b400_1
0.25,0.2,0.5,0.3,0.1,0.4,0.0,0.2,0.3,0.4,7.0,0.85,2ac3b400_2
0.3,0.2,0.7,0.6,0.3,0.0,0.5,0.4,0.5,0.8,0.7,1.7,2ac3b400_3
-0.8,-0.7,-0.9,-1.2,-0.3,0.2,0.4,0.7,0.6,0.5,7.0,-2.3,2ac3b400_4
0.1,-0.4,1.8,-2.5,1.2,0.7,0.3,0.5,1.5,2.0,0.9,8.7,2ac3b400_5
2.5,2.0,2.5,-3.0,1.5,1.0,0.5,1.0,2.0,3.0,9.0,15.5,2ac3b400_6
0.2,-0.1,0.3,-0.2,0.1,0.0,0.2,0.0,0.2,0.4,0.6,0.7,e4deda42_0
0.3,-0.4,1.2,-1.5,0.8,0.1,-0.2,0.7,0.9,1.3,8.0,4.7,e4deda42_1_rand4
0.3,-0.2,0.7,0.4,0.2,0.6,-0.3,0.0,0.5,0.4,0.7,3.7,e4deda42_2
0.3,0.2,0.6,0.4,0.2,0.0,0.3,0.7,0.5,0.6,7.0,0.8,e4deda42_3
0.25,0.25,0.75,0.8,0.25,0.25,0.6,0.8,0.75,0.9,7.0,1.5,e4deda42_4
0.75,0.5,1.0,1.25,0.75,0.75,0.5,1.0,0.8,1.25,8.5,2.25,e4deda42_5
0.2,0.3,0.7,0.6,0.3,0.2,0.0,0.8,0.6,0.5,7.0,5.4,e4deda42_6_rand3
-0.2,-0.3,-0.4,-0.7,0.1,0.3,-0.5,0.0,-0.6,0.8,7.0,-0.3,e4deda42_7
1.5,0.3,1.8,1.2,0.7,0.8,0.6,0.4,0.9,1.1,0.9,8.4,e4deda42_8_rand3
0.2,0.3,0.2,-0.5,-0.1,0.4,0.1,0.0,0.2,0.6,7.0,0.8,e4deda42_9
0.2,0.6,0.8,-0.9,0.4,0.3,0.1,0.5,0.7,0.9,0.7,4.7,e4deda42_10
0.75,0.25,0.8,0.4,0.3,0.6,0.0,0.7,0.5,0.6,8.5,24.45,0599b3ea_0
0.75,0.25,0.5,-0.4,0.25,0.75,0.0,0.6,0.4,0.5,8.0,0.75,0599b3ea_1
0.3,0.2,0.8,0.9,0.3,0.0,0.0,0.7,0.6,0.7,0.7,0.8,0599b3ea_2
0.2,0.3,0.4,0.7,0.1,0.2,0.0,0.3,0.3,0.5,7.0,2.0,0599b3ea_3
1.5,0.7,0.9,-0.8,0.6,0.6,0.7,0.9,0.8,0.9,8.5,19.6,0599b3ea_4_rand1
0.3,-0.4,0.8,-0.9,0.2,0.7,-0.2,-0.1,0.5,0.6,0.6,0.4,9aa8e73d_0
0.25,-0.1,0.3,0.6,0.2,0.3,0.2,0.7,0.4,0.5,7.0,0.9,9aa8e73d_1
3.7,-0.3,1.5,1.2,0.4,0.8,0.3,1.0,0.9,1.7,0.7,8.5,9aa8e73d_2
1.2,0.8,0.9,-0.9,0.6,0.4,0.1,0.7,0.8,0.9,0.8,0.75,9aa8e73d_3
1.8,1.2,1.8,2.0,0.7,0.8,0.0,1.3,1.1,1.6,0.9,14.5,9aa8e73d_4
0.2,0.4,0.8,-0.9,0.6,0.3,0.2,0.5,0.7,0.8,0.9,4.3,9aa8e73d_5_rand2
1.4,0.8,0.9,-0.9,0.7,-0.3,-0.2,0.9,0.6,0.8,8.5,6.1,9aa8e73d_6
3.5,-1.5,2.0,1.0,0.25,1.0,0.25,2.0,1.0,2.0,8.0,16.0,9aa8e73d_7
2.0,1.5,0.9,-1.0,0.8,0.0,0.3,0.9,0.8,1.0,9.0,7.5,9aa8e73d_8
-1.5,0.75,1.25,1.0,0.75,0.0,0.0,1.5,1.0,1.5,9.0,5.0,9aa8e73d_9
0.2,-0.1,0.7,0.2,0.2,0.3,0.6,0.0,0.5,0.4,7.0,2.8,de298550_0
0.0,0.2,0.6,0.7,0.3,0.4,-0.3,0.8,0.7,0.8,7.5,0.5,de298550_1
0.3,-0.1,0.7,0.4,0.2,0.6,0.3,0.1,0.5,0.4,7.0,1.7,de298550_2
0.3,0.3,0.6,0.5,0.4,0.7,0.0,0.0,0.3,0.5,7.0,0.4,de298550_3
0.3,0.2,0.4,0.3,0.2,0.6,0.1,0.3,0.4,0.5,7.0,1.9,de298550_4
-0.2,-0.2,0.4,-0.8,0.2,0.6,0.0,0.3,0.5,0.7,7.0,-0.1,de298550_5
0.75,0.2,0.8,0.7,0.3,0.6,0.4,0.2,0.7,0.9,0.8,3.5,de298550_6_rand1
1.7,0.5,0.9,-1.0,0.8,0.7,0.3,1.0,0.8,1.2,9.0,4.5,de298550_7
0.2,-0.4,0.9,-0.9,0.7,0.7,0.0,0.0,0.8,0.9,8.5,-0.7,de298550_8
,,,,,,,,,,,,de298550_9_rand2
0.3,0.2,0.7,0.8,0.3,0.2,0.5,0.0,0.4,0.6,0.7,2.4,16f4f59c_0
0.2,0.3,0.7,-0.6,0.2,0.3,0.4,0.8,0.6,0.7,7.0,4.8,16f4f59c_1
0.1,0.3,0.8,0.7,0.2,0.4,0.5,0.7,0.6,0.9,0.7,4.8,16f4f59c_2
-0.3,-0.1,0.4,-0.8,0.2,0.0,0.7,0.0,0.3,0.6,7.5,0.3,16f4f59c_3
-0.3,0.0,0.3,0.2,-0.1,0.0,-0.1,0.6,0.4,0.5,0.7,0.2,c0260d67_0
0.4,0.2,0.7,0.4,0.3,0.3,0.4,0.5,0.6,0.8,0.7,4.3,c0260d67_1_rand1
0.4,0.3,0.8,0.6,0.3,0.7,0.6,0.0,0.7,0.9,0.9,0.75,c0260d67_2
0.3,0.4,0.6,0.7,0.2,0.5,0.2,0.0,0.4,0.5,7.0,0.4,c0260d67_3
-0.2,-0.1,0.7,-0.6,0.2,0.3,0.8,0.0,0.5,0.4,7.0,0.4,c0260d67_4
0.2,-0.1,0.8,-0.7,0.6,0.4,0.5,0.3,0.7,0.9,8.0,3.8,c0260d67_5_rand3
0.75,0.5,1.25,-1.8,0.75,0.5,0.25,0.75,0.8,1.0,8.5,4.5,c0260d67_6
0.0,-0.7,-0.9,-0.9,-0.6,0.2,0.1,0.6,0.8,0.9,7.0,-0.7,c0260d67_7
1.5,1.5,3.0,-3.0,2.0,0.0,0.0,1.0,2.0,3.0,8.0,17.0,c0260d67_8
0.25,0.3,0.6,0.2,0.2,0.5,0.0,0.0,0.4,0.7,8.0,2.8,53fba853_0
0.5,0.3,0.8,0.7,0.5,0.6,0.7,0.5,0.7,0.8,0.9,0.85,53fba853_1
0.1,0.3,0.7,0.6,0.2,0.4,0.3,0.5,0.6,0.8,7.0,5.8,53fba853_2
0.75,0.0,0.3,0.6,0.2,0.0,-0.3,-0.2,0.4,0.5,0.7,3.85,53fba853_3_rand4
0.0,0.2,0.3,0.1,0.1,0.3,-0.1,0.0,0.2,0.4,7.0,0.3,decdcad6_0
0.25,0.3,0.4,0.0,0.2,0.4,0.3,0.1,0.3,0.5,7.0,0.85,decdcad6_1_rand3
0.2,-0.1,0.6,0.2,0.3,0.2,0.1,0.0,0.3,0.4,7.5,0.7,decdcad6_2
0.2,0.3,0.5,0.3,0.2,0.7,0.0,0.0,0.4,0.6,7.0,0.8,decdcad6_3_rand4
0.25,0.3,0.7,0.0,0.3,0.3,0.7,0.0,0.5,0.4,8.0,2.45,decdcad6_4
0.25,-0.1,0.75,-0.2,0.25,0.3,0.5,0.0,0.4,0.5,7.5,0.8,decdcad6_5
0.75,-0.25,0.75,0.5,0.25,0.0,-0.1,0.75,0.6,0.8,8.0,0.75,decdcad6_6
0.3,0.2,0.8,0.7,0.4,0.3,-0.1,0.7,0.6,0.9,0.8,3.8,decdcad6_7
0.2,0.3,0.7,0.8,0.2,0.4,0.3,0.7,0.5,0.6,8.0,1.8,decdcad6_8_rand5
0.75,0.3,1.2,-2.0,0.8,0.6,0.5,0.0,0.7,1.5,8.0,4.3,decdcad6_9
0.1,-0.7,0.8,1.0,0.6,0.5,0.7,0.2,0.9,0.8,8.5,13.5,decdcad6_10
1.5,0.3,0.8,-0.9,0.4,0.6,0.3,0.1,0.7,0.6,0.9,4.2,decdcad6_11_rand3
3.5,0.5,-0.8,-0.9,-0.3,0.2,0.8,0.0,-0.6,0.7,7.0,-0.8,decdcad6_12
0.1,0.4,0.6,0.7,0.2,0.2,0.0,0.0,0.3,0.4,7.0,1.7,decdcad6_13
-0.1,0.4,0.0,0.0,0.2,0.7,0.0,0.0,0.3,0.5,0.6,0.5,f952349c_0
0.3,0.2,0.7,0.6,0.3,0.4,0.5,0.6,0.5,0.7,0.8,2.5,f952349c_1
0.3,0.2,0.8,0.6,0.3,0.4,0.5,0.4,0.7,0.6,8.0,1.8,f952349c_2
0.25,0.3,0.6,-0.4,0.3,0.3,0.2,0.5,0.4,0.6,7.5,0.85,f952349c_3_rand5
0.2,0.0,-0.3,0.2,-0.1,0.4,0.3,-0.2,-0.2,0.5,7.5,-0.1,f952349c_4
0.2,0.3,0.8,-0.6,0.2,0.3,0.0,0.4,0.5,0.7,7.0,0.9,f952349c_5
1.5,1.2,0.9,-0.9,0.7,0.8,0.6,0.3,0.8,0.9,7.0,5.2,f952349c_6
-0.25,-0.75,-1.5,-2.0,-0.5,0.0,0.0,0.0,-1.0,-1.75,7.5,-8.5,f952349c_7
0.3,0.2,0.7,0.6,0.3,0.3,0.5,0.6,0.4,0.5,8.0,2.8,fa961b6e_0
0.4,0.3,0.7,0.6,0.3,0.3,0.0,0.5,0.4,0.5,0.7,1.9,fa961b6e_1_rand4
0.25,-0.15,-0.4,-0.2,-0.3,-0.6,0.1,0.2,-0.3,-0.5,6.5,-0.8,fa961b6e_2
0.3,0.2,-0.2,0.5,0.2,0.4,0.3,0.0,0.4,0.6,7.0,0.9,fa961b6e_3
0.1,-0.2,0.3,0.6,0.2,0.2,0.4,0.0,0.3,0.2,7.0,2.5,fa961b6e_4
0.3,0.2,0.6,-0.4,0.2,0.4,0.0,0.7,0.5,0.7,7.0,4.5,68a444ed_0
0.3,0.2,0.6,0.4,0.3,0.4,0.0,0.5,0.7,0.8,0.7,5.8,68a444ed_1
0.25,0.3,0.7,0.6,0.3,0.4,-0.2,0.8,0.6,0.5,7.0,0.4,68a444ed_2_rand1
0.3,0.2,0.6,0.7,0.3,0.3,0.0,0.8,0.4,0.5,7.0,1.2,68a444ed_3
0.3,-0.4,0.9,-0.7,0.3,0.6,0.4,0.9,0.8,0.8,7.5,0.8,68a444ed_4_rand4
0.3,0.0,0.7,-0.3,0.2,0.5,0.3,0.4,0.6,0.8,7.0,0.9,68a444ed_5
0.2,0.0,0.4,0.3,0.1,0.7,0.0,0.6,0.5,0.7,7.0,0.6,68a444ed_6
0.3,0.2,0.7,-0.5,0.2,0.3,0.2,0.5,0.6,0.4,7.0,0.8,68a444ed_7
0.2,0.3,0.7,0.8,0.3,0.4,0.3,0.6,0.5,0.7,7.5,13.5,68a444ed_8_rand2
1.2,1.3,1.8,0.8,0.9,0.6,0.1,0.7,1.5,2.0,0.9,9.5,68a444ed_9
0.25,0.3,0.2,0.1,0.2,0.3,0.2,0.0,0.4,0.3,7.5,2.55,6da36f93_0
0.3,0.1,0.4,0.2,0.3,0.7,-0.3,0.0,0.5,0.6,0.7,1.8,6da36f93_1_rand2
0.2,-0.1,6.0,6.0,0.3,0.4,-0.2,0.0,5.0,0.5,7.0,0.7,6da36f93_2
-0.3,0.25,0.3,0.1,0.2,0.7,-0.1,0.0,0.3,0.1,7.0,1.45,588c2807_0
0.0,0.3,0.6,0.7,0.3,0.8,0.6,0.7,0.7,0.5,7.5,0.8,588c2807_1
0.2,0.0,0.3,-0.2,0.1,0.2,0.0,0.5,0.4,0.6,7.0,-0.1,588c2807_2
-0.2,-0.1,0.3,0.0,0.2,0.8,0.0,0.7,0.4,0.6,7.0,-0.1,588c2807_3
1.75,1.25,0.9,-0.9,0.3,0.6,0.4,0.8,0.85,0.95,8.2,6.25,588c2807_4
1.5,0.3,0.9,-0.9,0.6,0.4,0.2,0.8,0.7,0.8,8.0,4.3,588c2807_5_rand5
3.5,0.5,0.9,-0.95,0.7,0.6,-0.2,0.8,0.9,0.95,9.0,0.9,588c2807_6
0.7,0.6,0.9,-0.9,0.8,0.7,0.6,0.2,0.8,0.9,9.0,0.95,588c2807_7
0.2,0.3,0.7,0.8,0.3,0.6,0.0,0.4,0.6,0.8,8.0,0.4,588c2807_8
0.3,0.4,0.7,-0.2,0.3,0.2,0.8,0.1,0.6,0.7,7.0,0.5,f8a61c2a_0
0.4,0.3,0.7,0.3,0.3,0.4,0.6,0.5,0.4,0.6,7.0,2.8,f8a61c2a_1
0.75,0.3,0.6,0.4,0.2,0.4,0.7,0.0,0.5,0.3,8.0,2.85,f8a61c2a_2
0.2,0.1,0.8,0.9,0.3,0.2,0.6,0.5,0.7,0.7,0.7,3.3,f8a61c2a_3
0.3,-0.2,0.7,-0.6,0.3,0.0,0.3,0.5,0.4,0.5,0.7,0.4,f8a61c2a_4
2.5,1.5,0.9,-1.0,0.8,0.7,0.4,1.0,0.8,0.9,8.5,2.3,f8a61c2a_5
0.3,-0.1,0.6,0.4,0.3,0.0,-0.2,0.8,0.5,0.7,0.8,0.6,f9c5aad7_0
0.4,0.3,0.6,0.3,0.2,0.7,0.2,0.6,0.5,0.7,7.0,6.3,f9c5aad7_1
0.3,0.2,0.4,0.3,0.2,-0.2,-0.1,0.0,0.3,0.5,7.0,0.7,f9c5aad7_2
0.1,0.2,0.7,0.6,0.3,0.3,0.4,0.5,0.6,0.8,8.0,2.8,f9c5aad7_3
2.0,1.0,2.0,-2.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,-3.0,f9c5aad7_4
5.0,0.2,1.5,-2.5,1.0,0.8,0.3,0.7,0.9,1.2,0.9,9.0,f9c5aad7_5
1.5,0.75,-0.8,-1.2,0.3,1.0,0.0,0.0,0.6,0.7,0.8,-0.7,f9c5aad7_6
2.5,1.5,2.0,-3.0,1.0,1.0,1.0,2.0,2.5,3.0,1.5,12.0,f9c5aad7_7_rand1
4.0,1.5,0.9,-1.0,0.8,0.7,0.3,0.0,0.8,1.0,0.9,8.2,f9c5aad7_8
0.3,0.2,0.4,0.3,0.2,0.7,0.5,0.0,0.3,0.6,7.0,5.7,ff948800_0
0.2,0.2,0.5,0.2,0.3,0.4,-0.2,0.0,0.3,0.4,7.5,1.9,ff948800_1_rand5
0.75,0.25,0.6,0.7,0.3,0.5,0.4,0.7,0.6,0.8,7.0,6.85,ff948800_2
-0.1,-0.3,0.4,-0.8,-0.2,0.1,0.3,0.4,0.3,0.7,7.0,-0.1,ff948800_3_rand1
0.3,0.2,0.4,0.3,0.2,0.6,0.0,0.7,0.5,0.8,7.0,5.7,ff948800_4
0.3,-0.1,0.8,0.7,0.3,0.1,0.4,0.6,0.5,0.6,7.0,0.9,ff948800_5_rand1
0.5,0.8,0.9,-0.9,0.7,0.7,0.6,0.1,0.8,0.9,0.9,0.85,ff948800_6
0.3,0.3,0.8,1.0,0.5,0.6,0.4,0.0,0.7,0.9,0.8,6.2,ff948800_7
-0.1,-0.1,0.4,-0.6,0.2,0.8,0.0,0.0,0.5,0.7,8.0,-0.1,ff948800_8_rand5
1.5,-2.0,1.0,-3.0,1.5,0.75,0.5,0.25,0.8,1.0,9.0,6.75,ff948800_9
0.3,0.4,0.3,0.3,0.2,0.4,0.0,0.0,0.3,0.4,7.0,3.4,65dc031d_0
0.75,-0.25,-0.75,0.5,0.25,0.6,0.4,0.3,0.5,0.3,7.5,1.45,65dc031d_1
0.4,0.4,0.8,0.7,0.6,0.3,0.4,0.7,0.6,0.8,0.9,0.85,13ffd448_0
0.3,-0.2,0.7,-0.6,0.3,0.3,-0.2,0.1,0.5,0.8,0.7,0.4,13ffd448_1_rand3
-0.1,-0.7,0.3,0.6,-0.2,0.4,0.6,0.0,0.4,0.5,7.0,0.8,57af636b_0
0.3,-0.2,0.7,0.2,0.3,0.3,0.6,0.0,0.5,0.4,0.7,2.4,57af636b_1
4.0,1.0,2.0,-3.0,1.0,1.0,0.5,1.0,1.5,2.0,8.0,21.5,57af636b_2
0.4,0.3,0.6,0.7,0.3,0.4,0.5,0.6,0.5,0.7,7.5,2.4,57af636b_3
-0.3,-0.1,0.5,-0.3,0.2,0.4,0.6,0.3,0.5,0.7,7.0,0.3,57af636b_4
0.75,0.3,1.2,-2.0,0.8,0.7,0.4,0.6,1.0,1.5,9.0,7.5,57af636b_5_rand3
0.3,0.3,0.5,0.7,0.3,1.0,0.2,0.5,0.4,0.6,8.0,3.7,57af636b_6
1.5,0.7,0.9,-0.9,0.8,0.7,0.5,0.9,0.8,0.9,8.0,0.95,57af636b_7_rand5
0.3,0.2,0.7,0.8,0.2,0.0,0.6,0.5,0.7,0.6,8.5,1.8,57af636b_8
13.0,2.0,4.5,-5.0,3.0,0.0,1.0,1.0,2.5,3.5,9.0,25.0,57af636b_9
1.5,0.2,0.9,-0.6,0.8,0.3,0.1,0.9,0.95,0.9,8.0,0.75,57af636b_10
5.5,-2.5,9.0,-9.0,7.0,0.2,-0.8,9.0,9.5,9.8,9.0,5.8,57af636b_11_rand1
6.5,0.2,0.8,-1.5,0.7,0.0,0.0,0.0,0.6,1.2,7.0,4.5,57af636b_12
-0.1,0.2,0.5,0.7,0.2,0.8,0.0,-0.2,0.3,0.4,7.5,1.3,c5796652_0
0.4,0.2,0.6,0.3,0.2,0.7,0.0,0.4,0.4,0.5,7.0,2.4,c5796652_1
1.2,-0.3,0.7,0.6,0.3,0.2,-0.1,0.8,0.5,0.8,7.5,3.5,c5796652_2
0.75,0.5,1.25,0.8,0.75,0.6,0.4,0.8,0.9,1.1,8.0,8.85,c5796652_3_rand1
2.7,0.3,1.5,-2.0,1.0,0.2,0.2,1.0,1.2,1.5,8.0,8.5,c5796652_4
2.5,1.5,1.0,-2.0,0.5,0.0,-0.2,2.0,1.2,2.5,9.0,7.5,c5796652_5
3.5,2.0,2.5,-3.0,2.0,0.0,0.0,1.0,1.5,3.0,2.0,8.5,c5796652_6
5.0,1.5,3.0,-4.0,2.0,0.0,1.0,3.0,2.0,4.0,1.0,16.5,c5796652_7
0.1,0.2,0.3,0.2,0.2,0.7,0.0,0.0,0.3,0.2,7.0,2.4,7412afc7_0
0.3,-0.2,0.6,0.2,0.2,0.3,0.2,0.3,0.4,0.5,0.8,1.9,7412afc7_1
-0.5,0.25,0.5,-0.3,0.25,0.75,0.4,0.0,0.6,0.8,7.0,2.35,7412afc7_2
0.3,-0.7,0.9,-0.9,0.6,-0.2,-0.4,0.7,0.8,0.9,7.0,0.8,7412afc7_3
0.25,0.25,0.75,0.25,0.25,0.75,0.4,0.0,0.5,0.4,0.6,4.5,07e27cb3_0
0.25,0.25,0.5,0.3,0.25,0.75,0.4,0.5,0.6,0.4,0.8,3.4,07e27cb3_1_rand4
0.25,0.0,0.75,0.6,0.3,0.5,0.2,0.8,0.6,0.8,0.7,3.25,07e27cb3_2
1.3,1.7,1.8,-2.0,1.2,0.6,0.2,1.5,1.4,2.1,8.0,13.3,07e27cb3_3
0.7,0.5,-0.8,-0.9,-0.6,0.2,-0.2,0.9,0.4,-0.7,8.0,-0.6,07e27cb3_4_rand2
1.5,1.2,-1.8,-2.5,-0.3,0.3,0.7,1.5,1.0,1.8,8.0,-1.3,07e27cb3_5
2.5,0.5,0.8,-0.7,0.6,0.4,0.3,0.9,0.7,0.9,9.0,6.8,6c1a8d81_0
0.3,-0.4,0.8,-0.6,0.3,0.6,0.7,0.9,0.7,0.9,0.8,0.7,6c1a8d81_1
0.75,0.25,0.8,0.6,0.3,0.5,0.2,0.4,0.7,0.9,0.7,7.35,6c1a8d81_2_rand3
3.5,1.0,2.0,-2.0,1.5,0.75,0.5,2.0,1.5,2.0,8.0,10.25,6c1a8d81_3
0.2,-0.3,0.9,-0.9,0.7,0.6,0.4,0.1,0.8,0.9,9.0,0.85,6c1a8d81_4
0.1,-0.3,0.8,-0.6,0.4,0.4,0.3,0.0,0.7,0.9,8.0,2.8,6c1a8d81_5
4.5,0.3,0.8,0.7,0.3,0.6,0.4,0.7,0.9,0.8,8.0,5.5,6c1a8d81_6_rand4
0.3,0.2,0.4,0.2,0.2,0.5,0.0,0.0,0.3,0.4,7.0,0.8,46172925_0
0.25,-0.25,0.6,0.5,-0.1,0.3,0.7,0.0,0.6,0.8,7.0,0.0,46172925_1
1.3,0.7,1.8,1.2,0.9,0.8,1.0,0.5,1.5,1.6,1.7,9.5,46172925_2
0.25,0.25,0.8,-0.3,0.3,0.0,1.25,0.0,0.75,0.5,7.0,0.75,46172925_3
1.5,0.2,0.7,0.6,0.3,0.1,0.3,0.8,0.6,0.9,7.5,4.8,f4c9143f_0
0.3,0.3,0.6,0.1,0.2,0.5,0.2,0.7,0.5,0.4,0.7,3.3,f4c9143f_1
0.75,-0.6,1.2,-1.8,0.8,0.2,0.9,0.0,0.7,1.0,0.8,1.7,f4c9143f_2
0.75,0.5,1.25,1.5,0.75,0.5,1.25,0.0,0.75,1.0,8.0,7.5,f4c9143f_3_rand1
0.2,-0.3,0.8,-0.9,0.5,0.1,-0.2,0.4,0.7,0.6,0.9,0.7,f4c9143f_4
0.2,0.2,0.7,0.3,0.3,0.4,0.2,0.6,0.8,0.6,8.0,1.7,d4f032fa_0
0.0,0.1,0.1,0.2,0.1,0.0,-0.2,0.0,0.1,0.1,7.0,0.0,d4f032fa_1
0.2,-0.2,0.5,0.2,0.3,0.7,-0.1,0.0,0.4,0.6,0.8,1.8,1e291bf2_0
0.3,-0.4,0.8,-0.5,0.3,-0.2,-0.4,0.6,0.4,0.5,7.0,1.0,1e291bf2_1_rand4
0.75,0.25,0.75,0.8,0.25,0.6,0.1,0.0,0.4,0.75,7.5,3.15,1e291bf2_2
1.2,0.3,0.7,0.6,0.3,0.5,0.6,0.0,0.4,0.8,7.0,1.8,1e291bf2_3
-0.1,-0.2,0.8,-0.7,0.2,0.3,0.7,-0.3,0.6,0.7,6.5,0.4,44cff82f_0
0.75,0.3,0.8,-0.9,0.8,0.6,0.2,0.7,0.7,0.9,0.9,4.25,44cff82f_1
0.2,-0.1,0.7,1.0,0.5,0.4,0.3,0.8,0.6,0.9,0.9,4.8,44cff82f_2
0.3,-0.2,0.4,-0.3,0.2,0.0,-0.1,0.7,0.3,0.5,7.0,0.7,6cad4804_0
0.9,0.3,0.8,0.7,0.5,0.4,0.3,0.6,0.7,0.6,0.8,4.8,6cad4804_1
1.5,0.5,1.5,-1.0,0.3,0.3,0.7,1.0,0.8,1.2,0.7,8.7,6cad4804_2
1.7,0.4,0.8,0.7,0.3,0.6,0.4,1.0,0.6,0.9,7.5,5.8,6cad4804_3
0.4,-0.2,1.0,1.2,0.7,0.8,0.6,0.5,0.9,1.1,9.0,6.7,6cad4804_4
0.75,-0.5,1.5,1.2,0.75,0.5,0.3,1.0,1.2,1.0,8.0,7.5,5783289d_0
0.25,-0.1,0.8,-0.4,0.3,0.3,0.2,0.8,0.7,0.6,0.8,0.55,5783289d_1
0.25,0.3,0.6,0.3,0.2,0.3,0.3,0.7,0.8,0.5,7.0,5.85,5783289d_2_rand3
0.25,-0.2,0.8,-0.4,0.3,0.6,0.4,0.9,0.7,0.6,7.0,0.5,5783289d_3
0.1,0.2,-0.1,0.3,0.0,0.1,-0.1,0.0,-0.1,0.2,7.5,0.5,5054ab9e_0
0.2,0.1,0.7,0.0,0.2,0.6,-0.1,0.7,0.5,0.6,7.0,0.9,5054ab9e_1_rand4
0.3,0.0,0.3,0.2,0.2,0.7,-0.2,0.0,0.4,0.5,7.0,0.7,5054ab9e_2
0.75,0.25,0.8,0.7,0.2,0.3,0.6,0.7,0.6,0.9,0.8,3.5,5054ab9e_3
4.5,0.2,0.8,0.9,0.3,0.0,0.2,0.7,0.6,0.7,7.0,3.5,5054ab9e_4_rand3
0.4,0.3,0.4,-0.5,-0.2,0.0,0.2,0.7,0.3,0.3,8.5,0.2,5054ab9e_5
4.0,3.0,9.0,-2.0,2.0,8.0,7.0,9.0,9.5,9.0,9.0,51.5,5054ab9e_6_rand1
1.2,-0.8,1.5,-2.5,1.0,-0.3,-0.2,0.8,1.3,2.0,0.9,6.7,5054ab9e_7
2.75,0.75,1.5,2.5,1.0,0.75,0.5,1.0,1.25,2.0,8.0,14.5,5054ab9e_8_rand1
2.75,0.75,1.5,2.0,1.25,1.0,0.75,1.0,1.5,2.0,9.0,15.0,5054ab9e_9
0.25,0.3,0.7,-0.9,0.4,0.2,0.3,0.6,0.8,1.0,8.0,1.4,5054ab9e_10_rand5
0.75,0.25,0.8,0.9,0.6,0.0,0.7,0.2,0.6,0.8,0.7,3.5,5054ab9e_11
1.5,-0.3,1.8,-2.0,0.7,0.6,0.5,0.4,1.2,2.1,0.9,5.5,1fd16772_0
0.75,0.6,0.8,-0.9,0.7,0.4,0.3,0.6,0.7,0.9,0.8,3.4,1fd16772_1_rand4
0.0,0.2,0.9,0.3,0.2,0.0,0.0,0.0,0.3,0.4,0.7,2.5,3eeb659e_0
0.25,-0.25,0.75,0.0,0.25,0.5,0.0,0.0,0.4,0.6,0.75,3.25,3eeb659e_1_rand1
1.75,0.75,1.5,1.25,0.75,0.5,0.75,1.0,0.8,1.25,8.0,9.35,3eeb659e_2
0.3,0.2,0.7,0.3,0.2,0.4,0.5,0.0,0.6,0.5,8.0,1.4,8ba07116_0
0.4,-0.1,0.3,-0.7,0.2,0.8,0.0,0.2,0.6,0.7,7.0,0.3,8ba07116_1
0.2,-0.1,0.8,0.4,0.5,0.6,0.3,0.0,0.7,0.9,7.0,5.5,8ba07116_2
-0.1,0.2,0.1,0.4,0.2,0.7,0.0,0.0,-0.2,0.3,7.0,0.6,8ba07116_3
0.2,0.1,-0.4,-0.6,0.2,0.8,0.0,0.0,0.3,0.4,7.0,0.5,8ba07116_4_rand2
1.25,0.25,1.75,2.0,0.75,0.5,0.3,0.5,1.0,1.5,1.75,9.5,8ba07116_5
-0.1,0.2,0.7,-0.9,0.6,0.0,-0.3,0.2,0.8,0.9,0.9,0.7,8ba07116_6
3.0,0.5,2.0,3.0,2.0,1.0,0.25,0.0,1.0,2.0,8.0,13.75,8ba07116_7
-0.1,0.0,0.3,0.2,0.1,0.6,-0.1,0.7,0.4,0.3,7.0,0.2,7372b86b_0
0.25,0.3,0.7,0.3,0.4,0.6,0.4,0.0,0.6,0.5,0.8,0.75,7372b86b_1
0.4,0.3,0.7,-0.3,0.2,0.25,0.0,0.75,0.6,0.8,7.5,0.65,7372b86b_2
0.75,0.25,0.75,0.4,0.3,0.5,0.6,0.7,0.6,0.8,0.7,4.25,7372b86b_3
