material,pawn_structure,mobility,king_safety,tempo,total,position_id
3,2,3,2,1,2.0,55970ded_3_rand2
1.0,1.0,1.0,1.0,1.0,1.0,55970ded_4
1.0,1.0,1.0,1.0,1.0,1.0,55970ded_5
2,5,4,1,0,1.0,370a7176_0
12,7,8,2,4,4.2,370a7176_1
2,3,3,1.2,2,3.6,370a7176_2
2,2,4,1,2,2.5,370a7176_3
1,2,2,1,0,0,370a7176_4
8,3,2,1,1.5,0.75,370a7176_5
2.0,3,4,2,0.67,0.67,c2adb384_0
2,2,4,1,2,2.7,c2adb384_1
1.5,3,2.5,1,1.25,0.75,c2adb384_2
10,4,9,3,1.5,0.85,c2adb384_3
1.0,1.0,1.0,1.0,1.0,1.0,c2adb384_4
1,8,9,1,0,0,6cf7b908_0
2,2,8,2,2,4.0,6cf7b908_1
2,2,4,1,2,2,6cf7b908_2
1.5,3,1.2,0.75,0.75,0.75,6cf7b908_3
1.0,3.0,3.0,2.0,2.0,3.0,6cf7b908_4_rand2
12,2,10,1,3,5.0,6cf7b908_5
2.0,3.0,2.5,1.5,1.5,8.0,6cf7b908_6
1,1,1,1,0,0,6cf7b908_7_rand3
1.5,3,1.2,1.0,0.75,0.75,6cf7b908_8
4,2,4,2,2,2.7,4e343f88_0
3,2,4,1,2,2.7,4e343f88_1
8,2,4,1,2,3.0,4e343f88_2_rand4
1.0,1.0,1.0,1.0,1.0,1.0,4e343f88_3
12,4,3,2,2,3.25,4e343f88_4
10,6,8,4,1.5,1.5,4e343f88_5
1,1,1,1,0,0,4e343f88_6
2.5,3,4,2,1.3,1.3,4e343f88_7_rand4
9,2,8,1,2,2.5,6b3af962_0
9,3,3.5,1.0,0.75,0.75,6b3af962_1_rand2
9,2,4,1,2,2.7,6b3af962_2
3,2,4,1,2,2.7,6b3af962_3
1,3,2,1,1,2.0,6b3af962_4
2,2,1,7,0,1.0,08c5dba3_0
8,3,2.5,1.0,0.75,0.75,08c5dba3_1
1.0,1.0,1.0,1.0,1.0,1.0,08c5dba3_2
1,1,1,1,0,0,08c5dba3_3
2,2,4,2,2,2,7d8eaa0b_0
2,4,8,2,2,4.0,7d8eaa0b_1_rand2
8,2,4,2,2,2.7,7d8eaa0b_2
1.0,1.0,1.0,1.0,1.0,1.0,7d8eaa0b_3
3,3,3,1,1.5,1.6,b083a0af_0
9,2,4,2,2,3.0,b083a0af_1
2,1,1,1,0,0,b083a0af_2
8,6,7,8,3,31,b083a0af_3
2,6,4,4,1.2,0.75,b083a0af_4
8,6,4,2,1.5,7.5,312ff57a_0
2,1.5,1.2,1.0,0.8,1.3,312ff57a_1
1.5,3,1.2,0.8,0.75,0.75,312ff57a_2
1.0,1.0,1.0,1.0,1.0,1.0,312ff57a_3_rand1
2,3,4,1,2,2.7,312ff57a_4
1.0,2.0,2.0,1.0,1.0,2.5,312ff57a_5
4,2.5,4.0,1.0,2.0,2.7,d1387081_0
1.0,1.0,1.0,1.0,1.0,1.0,d1387081_1
1,2,1,4,0,0,d1387081_2
1.0,1.0,1.0,1.0,1.0,1.0,d1387081_3_rand1
9,8,9,7,0,1.0,59c6d271_0
9,8,10,1,0,1.0,59c6d271_1_rand4
2,4,4,2,2,3.0,59c6d271_2
8,3,3,4,2,4.25,59c6d271_3
10,4,2,1,1.8,1.8,59c6d271_4_rand1
1,12,9,1,0,0,59c6d271_5
2,2,8,1.0,2,4.0,59c6d271_6
3,28,9,7,2,2.25,4355287c_0
1,2,2,1,1,2,4355287c_1
1.0,1.0,1.0,1.0,1.0,1.0,4355287c_2_rand3
1.0,1.0,1.0,1.0,1.0,1.0,4355287c_3
2,3,2.5,1.0,0.75,0.75,4355287c_4
2,3,1,1,0,0,4355287c_5
8,2,4,2,2,2.5,28164705_0
9,6,7,3,1.5,7.5,28164705_1
2,2,2,2,1,1.0,28164705_2_rand3
1.0,1.0,1.0,1.0,1.0,1.0,28164705_3
1,1,1,1,0,0,28164705_4
1,1,1,1,0,0,28164705_5
1.0,3.0,2.0,1.0,1.0,2.5,28164705_6
10,3,2.5,0.7,1.2,0.85,28164705_7
8,4,4,2,1.5,7.5,28164705_8_rand2
1.0,3.0,2.0,1.0,1.0,2.5,28164705_9
1.0,1.0,1.0,1.0,1.0,1.0,28164705_10
1.0,3.0,2.0,2.0,1.0,2.5,28164705_11
1,1,1,1,0,0,28164705_12
1.0,3.0,2.0,1.0,1.0,2.5,28164705_13
1,1,1,1,0,0,28164705_14_rand4
9,3,3,1.25,0.75,0.75,f6e6a6f5_0
8,2,8,1,2,2,f6e6a6f5_1_rand5
8,2,4,2,2,3.0,f6e6a6f5_2
8,3,2.5,1.0,1.25,0.75,f6e6a6f5_3
8,3,2.5,1.0,0.75,0.75,f6e6a6f5_4_rand3
1,1,1,1,0,0,f6e6a6f5_5
1,1,1,1,0,0,f6e6a6f5_6
1.0,3.0,2.0,2.0,1.0,3.0,f6e6a6f5_7_rand3
2,2,4,1,2,2.75,fa371186_0
4,2,4,1.0,2,2.7,fa371186_1
9,3,3,2,1.5,4.0,fa371186_2
8,22,8,1,0,1.0,fa371186_3
8,8,9,1,2,2,fa371186_4
3,2,4,1,2,2.3,bf7fa8e2_0
8,1,1,1,2,2,bf7fa8e2_1_rand1
2,8,10,1,1,11.0,bf7fa8e2_2
2,12,9,1,1,5.0,bf7fa8e2_3_rand3
2,8,10,1,1,1.0,bf7fa8e2_4
1.0,3.0,2.0,2.0,1.0,3.0,bf7fa8e2_5
8,3,4,1.25,0.85,0.85,bf7fa8e2_6
1.0,3.0,3.0,2.0,2.0,3.7,bf7fa8e2_7_rand2
1,1,1,1,0,0,7afbe366_0
2,3,4,1,2,2.7,07503bce_0
2,3,4,1,2,2.7,07503bce_1_rand2
2,3,4,2,2,2,07503bce_2
1.0,1.0,1.0,1.0,1.0,1.0,07503bce_3_rand4
1.0,3.0,2.0,1.0,1.0,2.5,07503bce_4
1,1,1,1,0,0,07503bce_5
1.0,1.0,1.0,1.0,1.0,1.0,07503bce_6_rand5
1,1,1,1,0,0,07503bce_7
1.0,1.0,1.0,1.0,1.0,1.0,07503bce_8
1,1,2,1,0,0.75,28cd4bc4_0
3,4,4,3,1.5,6.5,8677d492_0
1.0,3.0,2.0,2.0,1.0,3.0,8677d492_1
1,1,1,1,0,0,8677d492_2_rand5
1.0,3.0,3.0,2.0,1.0,3.0,8677d492_3
1.0,3.0,3.0,2.0,1.0,3.5,8677d492_4
1.0,1.0,1.0,1.0,1.0,1.0,8677d492_5
1.0,3.0,3.0,2.0,1.0,3.0,8677d492_6
1.0,3.0,3.0,2.0,1.0,3.0,8677d492_7
8,3,4,2,1.25,0.85,8677d492_8_rand1
1.0,3.0,2.0,1.0,1.0,4.0,8677d492_9
1.0,3,2.0,1.0,1.0,1.5,8677d492_10_rand1
1.0,3.0,2.0,2.0,1.0,3.0,8677d492_11
1.0,3.0,2.0,2.0,1.0,7.0,8677d492_12
1,3,4,2,2,5.0,8677d492_13
1.0,3.0,2.0,2.0,1.0,2.5,8677d492_14
1.5,3,1.2,0.75,0.75,0.75,8677d492_15
1.5,3,4,2,1.5,0.75,8677d492_16
10,8,10,7,8,8.5,8677d492_17_rand3
1.0,1.0,1.0,1.0,1.0,1.0,8677d492_18
1.0,1.0,1.0,1.0,1.0,1.0,38878411_0
1,1,2,1,0,0,38878411_1_rand4
8,12,9,1,2,2.5,38878411_2
8,2,4,1,2,2.7,38878411_3
9,3,2,1.2,1.5,1.3,38878411_4_rand4
8,2,4,2,2,3.0,38878411_5
3,11,8,1,2,2.7,c1b31a62_0
9,7,9,1,2,2.5,c1b31a62_1_rand3
22,7,8,1,2,2.5,c1b31a62_2
2,1,1,1,0,0,c1b31a62_3
1.5,3,2.5,1.0,0.75,0.75,c1b31a62_4
10,4,9,2,1.25,0.75,af75570d_0
12,7,9,1,2,2.5,af75570d_1_rand3
8,2,8,1,2,2.7,af75570d_2
1.0,1.0,1.0,0.5,1.0,1.0,af75570d_3
2.5,3,2.0,1.0,0.75,0.75,af75570d_4_rand1
1.0,3.0,2.0,2.0,1.0,3.0,af75570d_5
1.0,3.0,2.0,2.0,1.0,2.5,af75570d_6
1,1,1,1,0,0,79732d2b_0
1.0,1.0,1.0,1.0,1.0,1.0,79732d2b_1
2,1,1,2,0,0.75,79732d2b_2
1.0,1.0,1.0,1.0,1.0,1.0,79732d2b_3
1.0,1.0,1.0,1.0,1.0,1.0,79732d2b_4
1.0,1.0,1.0,1.0,1.0,1.0,79732d2b_5
4,2,2,2,1,1.0,449e3733_0
4,2,2,1,1,1.0,449e3733_1_rand2
4,3,4,2,1.25,0.75,449e3733_2
10,4,2.5,0.7,1.2,0.87,449e3733_3
1.0,3.0,3.0,2.0,1.0,3.0,449e3733_4
2,3,2,1,0,0,449e3733_5_rand4
12,2.5,1.5,1.0,1.0,1.2,fdf88037_0
2,2,4,1,2,2.5,fdf88037_1
8,2,4,2,2,3.0,fdf88037_2_rand4
12,8,9,1,0,1.0,fdf88037_3
8,3,4,2,0.75,0.75,47294c3c_0
2,2,4,1,2,2.7,47294c3c_1
1.5,3,1.2,0.75,0.75,0.75,47294c3c_2
2,2,4,1,2,2,47294c3c_3
1.0,3.0,2.0,2.0,1.0,3.0,47294c3c_4
1,1,1,1,0,0,47294c3c_5
1.0,1.0,1.0,1.0,1.0,1.0,47294c3c_6_rand1
2,2,4,1,2,2,f8685aad_0
8,2,4,2,2,2.5,f8685aad_1
2,3,4,2,2,2.5,f8685aad_2_rand3
1,2,2,3,0,0.75,f8685aad_3
1.0,3.0,2.0,1.0,1.0,2.5,f8685aad_4_rand2
1,3,2,1,0,0,f8685aad_5
1.0,3.0,2.0,1.0,1.0,3.6,f8685aad_6
2,3,4,2,2,2.3,27c9be33_0
2,2,4,1,2,2.7,27c9be33_1
2,2,2,1,0,2,27c9be33_2_rand2
1.0,1.0,1.0,1.0,1.0,1.0,27c9be33_3
9,2,8,2,-1,-1,62e77261_0
12,7,9,2,0,0,62e77261_1_rand4
1.0,1.0,1.0,1.0,1.0,1.0,62e77261_2
1.0,12.0,10.0,1.0,2.0,3.0,ef88b645_0
1.0,1.0,1.0,1.0,1.0,1.0,ef88b645_1
8,2,4,2,2,3.0,ef88b645_2
9,3,2.5,1.0,1.5,1.5,ef88b645_3
10,6,10,4,1.25,0.75,ef88b645_4_rand2
1.0,1.0,1.0,1.0,1.0,1.0,ef88b645_5
1.0,1.0,1.0,1.0,1.0,1.0,ef88b645_6
1.0,3.0,2.0,2.0,1.0,4.0,ef88b645_7
1.0,1.0,1.0,1.0,1.0,1.0,ef88b645_8
1.0,3.0,3.0,2.0,2.0,3.2,ef88b645_9_rand4
2,3,4,2,2,2.75,ef88b645_10
1,1,1,1,0,0,ef88b645_11_rand2
1,1,1,1,0,0,ef88b645_12
1,1,1,1,0,0,ef88b645_13_rand4
1.5,4,2.5,1.0,0.75,0.75,ef88b645_14
1,1,1,1,0,0,ef88b645_15
1,1,1,1,0,0,ef88b645_16
3,2,4,1,2,2.3,d90c9d01_0
9,2,8,1,0,0.75,d90c9d01_1_rand5
12,1,10,7,3,4.25,d90c9d01_2
12,7,9,1,2,2.5,d90c9d01_3
2,2,4,1,2,2.7,d90c9d01_4
1,1,2,1,0,0,d90c9d01_5_rand2
1,1,1,1,0,0,d90c9d01_6
12,6,6,4,3,7.5,d90c9d01_7_rand4
1,2,4,1,2,2,861f6995_0
10,4,6,2,1.25,0.75,861f6995_1_rand4
10,4,3,2,0.75,0.75,861f6995_2
2.5,4,2.8,1.2,0.8,1.2,861f6995_3_rand4
1.0,3.0,3.0,2.0,2.0,3.0,861f6995_4
12,7,10,1,4,7.5,861f6995_5_rand5
2,2,4,1,2,2.0,6ac2f6ea_0
12,2,10,7,4,7.5,6ac2f6ea_1
12,2,10,6,4,7.5,6ac2f6ea_2_rand1
2,3,4,2,2,2.7,6ac2f6ea_3
1,1,1,1,0,0,6ac2f6ea_4_rand5
1,1,1,1,0,0,6ac2f6ea_5
1,1,1,1,0,0,6ac2f6ea_6_rand4
1,1,1,1,0,0,6ac2f6ea_7
1.0,3,2.0,2.0,1.0,1.5,6ac2f6ea_8_rand1
4,2,4,1,2,2.7,753d9d38_0
1.0,3.0,2.0,2.0,1.0,3.0,753d9d38_1
1.0,1.0,1.0,1.0,1.0,1.0,28cbcfae_0
12,7,9,2,0,1.0,28cbcfae_1
1.5,4,1.0,2,0.75,0.75,28cbcfae_2
1.5,3,4,2,1.25,0.75,28cbcfae_3_rand1
1.5,3,1.5,2,0.75,0.75,28cbcfae_4
2,1,1,1,0,0.75,28cbcfae_5_rand4
1.5,4,2.5,1.0,0.8,1.3,28cbcfae_6
1,1,1,1,1,1.0,28cbcfae_7
1.0,1.0,1.0,1.0,1.0,1.0,28cbcfae_8_rand2
1,1,1,1,0,0,28cbcfae_9
1.0,3.0,2.0,2.0,1.0,3.0,28cbcfae_10_rand5
1.0,1.0,1.0,1.0,1.0,1.0,28cbcfae_11
1.0,1.0,1.0,0.5,0.5,0.75,28cbcfae_12_rand4
12,2,4,1,0,1.0,9b2386d1_0
12,7,9,2,0,0.75,9b2386d1_1
2.0,3.0,1.0,1.0,0.0,0.8,44130c7d_0
2.0,3,2.5,1.0,0.75,0.75,44130c7d_1
1,12,10,1,2,2,44130c7d_2
1,8,8,1,2,2.7,9a4de0f4_0
1.0,3.0,2.0,1.0,1.0,2.5,9a4de0f4_1
1,1,1,1,0,0,9a4de0f4_2_rand5
1,12,10,1,2,2.5,9a4de0f4_3
12,7,8,2,4,4.0,3bc042da_0
1,8,8,1,2,2,3bc042da_1
8,2,4,1,2,2.7,3bc042da_2_rand5
8,2,4,1,2,2.7,3bc042da_3
2,4,4,2,1.25,0.85,3bc042da_4_rand5
2,4,2.5,1.0,0.75,0.75,3bc042da_5
8,3,2.5,1.0,1.0,0.87,3bc042da_6
1,1,1,1,0,0,3bc042da_7_rand5
1.0,3.0,2.0,1.0,1.0,2.5,3bc042da_8
8,2,8,2,2,2.0,9b94bf2c_0
3.5,3,4,2,0.75,0.75,9b94bf2c_1_rand5
2,2,4,1,2,2.7,9b94bf2c_2
3,6,4,2,2,4.12,9b94bf2c_3_rand1
2.5,3,1.5,0.75,0.75,0.75,9b94bf2c_4
8,22,7,1,2,2.5,aeadd8b4_0
12,2,10,7,4,7.0,aeadd8b4_1
1,1,1,1,0,0,aeadd8b4_2_rand2
1.5,3,1.2,1.0,0.75,0.75,aeadd8b4_3
9,2,9,7,2,2.5,3c034240_0
3,2,4,1,2,2.7,3c034240_1_rand1
,,,,,,3c034240_2
2,3,8,1,2,4.0,3c034240_3
1,3,4,2,2,2.5,3c034240_4
1.0,12.0,11.0,1.0,2.0,2.5,6ff8f12a_0
12,7,9,2,0,0,6ff8f12a_1_rand4
2,4,7,1.2,1.5,1.6,6ff8f12a_2
1.5,3,4,2,1.5,0.75,6ff8f12a_3_rand3
1,12,10,1,4,7.5,69bd8834_0
1,1,1,1,0,0,69bd8834_1
1.0,1.0,1.0,1.0,1.0,1.0,69bd8834_2_rand4
1,1,1,1,0,0,69bd8834_3
12,7,9,1,2,2.5,69bd8834_4_rand4
4,2,1,1,0,0,45e77c73_0
2.0,12,14,8,8,8.5,45e77c73_1
1.0,3.0,3.0,2.0,2.0,3.6,45e77c73_2
2,1,2,2,0,1.0,bb2d7533_0
2.0,3.0,2.5,1.5,1.0,2.5,bb2d7533_1
1,3,4,2,2,2.7,bb2d7533_2
1,1,1,1,0,0,bb2d7533_3
1,1,1,1,0,0,bb2d7533_4
3,2,4,1,2,2.7,848e0617_0
8,2,8,1,2,2.5,848e0617_1
,,,,,,848e0617_2
2,2,4,1,2,2,848e0617_3
2,4,9,1.2,1.5,1.8,848e0617_4_rand4
2,3,3,2,2,2.3,1f7c05e5_0
2,1,2,2,0,1.0,1f7c05e5_1_rand2
1.5,3,1.2,0.8,0.75,0.75,1f7c05e5_2
1,1.5,1.0,1.0,0.5,0.7,1f7c05e5_3
1,3,4,2,2,2.7,1f7c05e5_4
1,1,1,1,0,0,1f7c05e5_5
1.0,1.0,1.0,1.0,1.0,1.0,1f7c05e5_6
1.0,1.0,1.0,1.0,1.0,1.0,1f7c05e5_7
1.0,1.0,1.0,1.0,1.0,1.0,1f7c05e5_8_rand3
1.0,1.0,1.0,1.0,1.0,1.0,59f26498_0
8,6,4,2,1.5,0.75,59f26498_1_rand3
2,2,4,1,2,2.7,59f26498_2
3,2,4,1,2,2.7,59f26498_3_rand2
8,2,8,1,0,0.75,59f26498_4
12,1.5,1.0,1.0,0.5,1.0,11ac2b86_0
3,2,4,1,2,2.7,11ac2b86_1
2,1,2,3,0,0.75,11ac2b86_2
1,1,1,1,0,0,11ac2b86_3
12,7,10,1,4,7.7,11ac2b86_4_rand4
1,1,1,2,0,0,11ac2b86_5
1.0,3.0,2.0,1.0,1.0,2.5,11ac2b86_6
2,3,4,2,2,3.0,1ba37417_0
1,1,1,1,0,0,1ba37417_1
3,2,4,1,2,2.7,1ba37417_2
1,1,1,1,0,0,1ba37417_3
12,8,9,1,0,1.0,cb69c41b_0
1,1,1,1,0,0,cb69c41b_1
2,3,4,2,2,2,cb69c41b_2
1,1,1,0,0,0.75,cb69c41b_3
1,1,1,1,0,0,cb69c41b_4
1,1,1,1,0,0,cb69c41b_5_rand2
1,1,1,1,0,0,cb69c41b_6
1.0,1.0,1.0,1.0,1.0,1.0,cb69c41b_7
1,1,1,1,0,0,cb69c41b_8_rand4
1.0,3.0,3.0,2.0,1.0,3.0,cb69c41b_9
2,3,4,2,2,2.3,cd2acd97_0
1.0,1.0,1.0,1.0,1.0,1.0,cd2acd97_1
3,3,4,2,2,2.7,cd2acd97_2_rand5
1,1,1,1,0,0,cd2acd97_3
1.0,3.0,2.5,2.0,1.5,3.8,cd2acd97_4
1,12,10,1,2,2.5,cd2acd97_5
1.0,3.0,2.0,2.0,1.0,2.7,cd2acd97_6
1.0,1.0,1.0,1.0,1.0,1.0,be5ab067_0
1,1,1,0,0,0,be5ab067_1
1.0,3.0,3.0,2.0,1.0,3.0,be5ab067_2
1.5,3,2.5,1.0,0.75,0.75,be5ab067_3
1.5,3,4,2,0.75,0.75,be5ab067_4_rand4
1.0,1.0,1.0,1.0,1.0,1.0,be5ab067_5
1,1,1,1,0,0,36adb31a_0
1,1,1,1,0,0,36adb31a_1
12,2,10,7,2,4.0,b1862378_0
1.0,1.0,1.0,1.0,1.0,1.0,b1862378_1
1,1,1,1,0,0,b1862378_2
12,2,10,7,2,5.0,b1862378_3
1,2,1,7,0,0,b1862378_4
1.0,1.0,1.0,1.0,1.0,1.0,b1862378_5
1.5,3,1.2,0.75,0.75,0.75,a3d9147e_0
1.0,1.0,1.0,1.0,1.0,1.0,a3d9147e_1
1.5,3,2.5,1.0,1.3,1.3,a3d9147e_2
1,1,1,1,0,0,a3d9147e_3
1,1,1,1,0,0,a3d9147e_4_rand2
1.0,1.0,1.0,1.0,1.0,1.0,a3d9147e_5
4,2,9,5,2,2.7,9890bc1e_0
9,2,4,1,2,2.7,9890bc1e_1
1,1,1,1,0,0,9890bc1e_2
1.0,3.0,3.0,2.0,1.0,3.0,9890bc1e_3
1.0,1.0,1.0,1.0,1.0,1.0,9890bc1e_4_rand2
1,1,1,1,0,0,9890bc1e_5
1,1,1,1,0,0,9890bc1e_6
1,3,4,2,2,3.2,9890bc1e_7_rand5
1.0,1.0,1.0,1.0,1.0,1.0,9890bc1e_8
1.0,1.0,1.0,1.0,1.0,1.0,9890bc1e_9
1.0,1.0,1.0,1.0,1.0,1.0,9890bc1e_10_rand3
1,1,1,1,0,0,9890bc1e_11
1,1,1,0,0,0.75,9890bc1e_12
1,1,1,1,0,0,9890bc1e_13
1.5,4,2.5,1.2,0.8,1.2,9890bc1e_14_rand1
8,2,4,2,2,2.5,686edc58_0
9,3,6,1,1.25,1.25,686edc58_1_rand4
1,3,2,1,1,1.0,686edc58_2
1,1,1,1,0,0,686edc58_3
1,1,1,1,0,0,686edc58_4
9,6,9,1,2,2.5,20f78374_0
9,6,9,1,2,2.5,20f78374_1
1.5,3,2.5,1.0,1.3,1.3,20f78374_2
1.5,3,1.2,0.75,0.75,0.75,20f78374_3
2,3,4,2,2,2.75,78a4904e_0
1,1,1,1,0,0,78a4904e_1
1.0,3.0,2.0,1.0,1.0,2.5,78a4904e_2
2,3,3,2,1,3.2,78a4904e_3
10,4,7,3,1.5,7.5,78a4904e_4_rand3
1.5,4,1.0,1.0,0.75,0.75,78a4904e_5
2,2,4,1,2,2.7,b8aea03c_0
8,2,8,2,2,4.0,424894ff_0
8,2,4,2,2,3.0,424894ff_1
8,2,6,1,2,2.7,424894ff_2_rand1
8,2,8,1,0,1.0,424894ff_3
1.5,3,4,2,1.25,0.75,424894ff_4
9,9,9,1,2,2.5,546f6577_0
1,1,1,1,0,0,546f6577_1
1,3,4,2,2,2.7,546f6577_2
2,2.5,1.5,1.0,1.0,1.2,6d6eb530_0
4,2,8,1,0,1.0,6d6eb530_1
2,2,4,2,2,2,6d6eb530_2
3,2,4,2,2,3.0,6d6eb530_3_rand1
2,6,4,2,2,3.25,6d6eb530_4
2,2.5,1.5,1.0,1.0,1.2,50707844_0
1.0,1.0,1.0,1.0,1.0,1.0,50707844_1_rand5
2,3,2,1,1,1.0,50707844_2
1,2,1,1,0,0,50707844_3
1.0,3.0,2.0,2.0,1.0,2.7,50707844_4
1,3,2,1,1,1.0,0419fd07_0
1,3,2,2,0,0,0419fd07_1_rand1
