material,pawn_structure,mobility,king_safety,tempo,total,position_id
-0.5,-0.25,1.0,1.5,0.75,1.5,e7799c31_9
2.0,0.5,0.75,-1.0,0.25,2.5,e7799c31_10
0.5,0.25,0.75,0.25,0.5,2.25,ebf2c518_0
0.25,-0.1,-0.3,0.0,-0.15,-0.3,ebf2c518_1_rand5
0.25,0.3,0.2,0.15,0.1,0.5,ebf2c518_2
0.25,0.3,0.4,0.15,0.2,0.3,ebf2c518_3_rand2
0.3,0.1,0.4,-0.2,0.1,0.7,ebf2c518_4
-0.2,-0.1,-0.3,0.1,-0.1,-0.3,ebf2c518_5
-0.25,-0.15,-0.2,-0.3,-0.1,-1.0,ebf2c518_6
1.5,0.25,0.5,-0.5,0.25,1.0,ebf2c518_7_rand5
-0.25,-0.15,-0.2,-0.3,-0.1,-0.5,ebf2c518_8
0.25,-0.1,0.3,0.0,0.15,0.6,cc13c5a3_0
0.1,-0.1,-0.2,0.3,-0.1,-0.1,cc13c5a3_1
1.5,0.25,0.5,0.0,0.25,2.5,cc13c5a3_2
0.75,0.25,0.5,0.0,0.25,0.65,cc13c5a3_3_rand2
1.5,0.25,0.75,0.5,0.5,1.5,cc13c5a3_4
-0.5,-0.25,1.0,1.5,0.75,1.5,cc13c5a3_5_rand3
-0.25,-0.1,-0.2,0.0,-0.15,-0.7,cc13c5a3_6
0.25,-0.25,-0.25,-0.5,-0.25,-0.5,cc13c5a3_7
0.25,-0.25,0.75,-0.5,0.5,0.25,f6e86610_0
0.25,0.1,0.75,0.2,0.5,0.8,f6e86610_1_rand3
1.5,0.25,0.75,0.5,0.25,1.25,f6e86610_2
0.25,0.1,0.75,0.5,0.4,0.75,f6e86610_3
1.5,0.25,0.5,-0.25,0.25,1.25,f6e86610_4
-0.5,-0.25,-0.75,-0.5,-0.25,-1.25,f6e86610_5
1.0,0.25,0.75,-0.5,0.5,2.0,f6e86610_6_rand2
0.25,-0.25,-0.75,-1.0,-0.5,-1.25,f6e86610_7
0.1,0.05,0.2,0.0,0.15,0.5,8ae79748_0
0.1,0.2,0.3,0.0,0.1,0.3,8ae79748_1
0.25,0.1,0.3,0.0,0.2,0.85,8ae79748_2_rand1
0.25,0.1,0.3,0.0,0.15,0.8,8ae79748_3
0.1,0.05,-0.2,0.0,-0.1,-0.15,8ae79748_4
0.75,0.25,0.5,0.1,0.3,0.6,8ae79748_5
1.5,0.25,0.75,0.25,0.5,2.25,8ae79748_6_rand2
-0.5,-0.25,-0.75,-1.0,-0.5,-2.0,8ae79748_7
2.0,0.25,0.75,-0.25,0.5,2.25,8ae79748_8_rand1
-9.0,-0.25,0.5,-0.75,-0.25,-9.75,8ae79748_9
-0.25,-0.15,-0.2,-0.4,-0.1,-0.3,8ae79748_10
1.6,0.2,0.5,-0.3,0.4,1.4,8ae79748_11
2.0,0.25,0.5,-0.5,0.25,2.5,8ae79748_12
0.25,-0.1,0.3,0.0,0.15,0.6,2b2a5df0_0
0.1,0.05,-0.2,0.0,-0.1,-0.15,2b2a5df0_1
0.3,0.1,0.4,-0.2,0.2,0.8,2b2a5df0_2
0.25,-0.1,0.3,0.0,0.15,0.6,2b2a5df0_3_rand4
0.25,-0.1,-0.25,-0.3,-0.1,-0.5,2b2a5df0_4
0.3,0.1,0.4,-0.2,0.2,0.8,2b2a5df0_5_rand5
1.5,0.25,0.5,0.25,0.25,1.0,2b2a5df0_6
-2.0,-0.5,0.5,-0.5,-0.25,-2.75,2b2a5df0_7
2.5,0.25,0.75,0.5,0.25,1.75,2b2a5df0_8
0.5,-0.25,-1.0,-1.5,-0.75,-2.0,2b2a5df0_9
-0.25,0.25,0.5,0.3,0.2,0.5,d0007633_0
1.5,0.25,0.75,0.5,0.5,1.5,d0007633_1
3.0,-0.25,1.5,-1.0,0.75,4.0,d0007633_2
2.5,0.25,0.75,-1.0,0.5,2.0,d0007633_3
2.5,0.2,1.0,1.0,0.5,2.2,d0007633_4
0.3,0.1,0.4,0.0,0.2,1.0,a27e5f19_0
2.0,0.25,0.75,0.5,0.25,1.75,a27e5f19_1
-0.5,0.25,1.0,-1.0,0.75,0.5,a27e5f19_2
1.5,0.25,0.75,0.5,0.5,1.25,a27e5f19_3
2.0,0.25,0.75,0.5,0.25,1.5,a27e5f19_4_rand4
0.25,-0.25,0.75,-0.5,0.5,0.75,a27e5f19_5
2.0,0.25,0.75,0.5,0.25,1.5,a27e5f19_6_rand1
2.0,0.25,0.75,0.25,0.5,1.75,a27e5f19_7
1.5,-0.25,0.5,-0.25,0.25,1.75,a27e5f19_8
1.5,0.25,0.75,0.5,0.25,1.25,a27e5f19_9
2.0,0.5,1.0,0.75,0.5,4.75,a27e5f19_10
1.5,0.25,0.5,-0.5,0.25,1.0,a27e5f19_11
1.0,0.25,0.5,-0.25,0.25,1.75,a27e5f19_12_rand4
0.1,0.2,0.15,0.0,0.05,0.5,039d7abc_0
0.0,0.1,-0.2,0.0,-0.1,-0.2,039d7abc_1_rand2
1.5,0.25,0.75,0.25,0.5,3.25,039d7abc_2
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,039d7abc_3
0.5,-0.25,-0.25,-0.5,0.0,-0.5,039d7abc_4
-0.5,-0.25,-0.75,-1.5,-0.5,-3.5,039d7abc_5_rand2
2.0,0.5,0.75,0.5,0.25,1.5,039d7abc_6
2.5,0.25,0.75,-1.0,0.5,2.0,039d7abc_7
2.0,-0.25,1.0,1.5,0.75,5.0,039d7abc_8_rand3
2.0,0.25,0.75,-0.5,0.5,3.0,039d7abc_9
0.3,0.15,0.25,0.05,0.1,0.85,b155bf8f_0
1.5,0.25,0.75,0.25,0.5,2.25,b155bf8f_1
1.5,0.25,0.75,0.5,0.5,3.5,b155bf8f_2
2.0,0.25,0.75,0.5,0.5,4.0,b155bf8f_3
0.25,-0.5,0.75,-1.0,0.5,0.0,b155bf8f_4
1.5,0.25,0.75,0.5,0.25,1.25,b155bf8f_5
0.5,0.25,0.1,-0.2,0.05,0.7,b155bf8f_6_rand1
5.0,0.0,0.25,-1.0,0.0,4.25,b155bf8f_7
2.0,0.5,1.0,0.5,0.5,1.5,b155bf8f_8_rand5
1.5,0.5,0.75,0.25,0.25,1.25,b155bf8f_9
0.1,0.05,0.2,0.0,0.15,0.5,2ea74341_0
0.0,-0.1,-0.2,0.0,-0.1,-0.4,2ea74341_1
0.1,-0.1,-0.2,0.0,-0.1,-0.2,2ea74341_2
0.3,0.1,0.4,0.0,0.2,1.0,2ea74341_3
0.25,-0.1,-0.3,-0.2,-0.15,-0.5,2ea74341_4
0.25,-0.1,-0.3,-0.2,-0.15,-0.5,2ea74341_5_rand2
2.0,0.25,0.75,0.5,0.25,1.75,2ea74341_6
-0.5,-0.25,1.5,1.0,0.75,1.5,2ea74341_7
2.0,0.25,0.75,0.5,0.5,4.0,2ea74341_8
0.25,-0.1,0.75,-0.5,0.5,0.9,2ea74341_9
2.0,0.25,0.75,0.5,0.25,1.5,2ea74341_10
0.5,0.2,0.8,1.0,0.7,3.2,2ea74341_11
2.0,0.25,1.0,1.5,0.75,2.5,2ea74341_12
1.5,0.25,0.75,-0.25,0.5,2.75,2ea74341_13_rand5
0.1,0.2,0.2,0.0,0.1,0.2,3b821a95_0
0.1,0.2,0.15,0.0,0.1,0.25,3b821a95_1_rand2
0.3,0.1,0.4,-0.2,0.2,0.8,3b821a95_2
1.5,0.25,0.75,0.0,0.5,3.0,3b821a95_3
1.5,0.25,0.75,0.5,0.5,1.5,3b821a95_4
-0.2,-0.1,-0.3,0.0,-0.1,-0.7,3b821a95_5
0.25,-0.1,0.75,-0.5,0.5,0.9,3b821a95_6
0.25,-0.25,0.75,0.5,0.5,0.75,3b821a95_7
2.5,0.2,1.0,0.5,0.3,1.5,3b821a95_8_rand5
1.5,0.25,0.75,0.25,0.5,3.25,022ddcc3_0
1.5,0.25,0.75,0.25,0.5,2.25,022ddcc3_1_rand2
0.3,-0.1,0.4,-0.2,0.2,0.6,022ddcc3_2
0.3,-0.1,0.4,-0.2,0.1,0.5,022ddcc3_3_rand2
2.0,0.25,0.75,0.5,0.25,1.5,022ddcc3_4
1.5,0.25,0.75,0.25,0.5,1.25,022ddcc3_5
0.25,-0.25,0.75,-1.0,0.5,0.25,022ddcc3_6_rand3
1.5,0.2,0.75,0.3,0.5,1.25,022ddcc3_7
0.1,-0.2,-0.1,0.0,-0.1,-0.2,393e6f7b_0
0.1,0.2,0.2,0.0,0.1,0.2,826d765d_0
0.25,0.1,-0.2,0.0,-0.15,-0.0,826d765d_1
0.25,0.25,-0.5,0.25,-0.25,-0.25,826d765d_2
0.5,0.25,0.75,0.5,0.25,1.25,826d765d_3
2.0,0.25,0.75,0.25,0.5,1.5,826d765d_4
2.0,0.25,0.75,-0.25,0.5,3.25,826d765d_5_rand4
0.25,-0.25,0.75,-1.0,0.5,0.25,826d765d_6
2.5,0.25,0.75,-1.0,0.5,2.0,826d765d_7
0.1,-0.1,-0.2,0.0,-0.1,-0.2,ecdb004d_0
1.5,0.25,0.75,0.25,0.5,2.25,ecdb004d_1
0.3,0.1,0.4,0.2,0.1,0.5,ecdb004d_2
-0.2,-0.1,-0.3,0.1,-0.2,-0.6,ecdb004d_3_rand1
0.1,0.2,0.15,0.1,0.05,0.2,9a96f6f0_0
0.25,-0.1,-0.2,0.3,-0.15,-0.05,9a96f6f0_1
-0.5,-0.25,1.0,1.5,0.75,1.5,9a96f6f0_2
1.5,0.25,0.75,0.5,0.5,1.5,9a96f6f0_3
0.1,0.05,0.2,0.0,0.15,0.5,2cb39283_0
0.1,0.2,-0.3,0.0,-0.1,-0.1,2cb39283_1
0.1,0.2,-0.3,-0.1,-0.2,-0.3,2cb39283_2_rand4
0.3,0.1,0.4,0.0,0.2,1.0,2cb39283_3
0.1,0.2,-0.3,-0.1,-0.2,-0.3,2cb39283_4_rand1
2.0,0.25,0.75,0.0,0.5,1.5,2cb39283_5
2.0,0.25,0.75,-0.25,0.5,2.25,2cb39283_6_rand2
0.1,0.2,0.3,0.0,0.2,0.4,65e9e658_0
0.25,0.1,0.3,0.0,0.15,0.8,65e9e658_1
0.25,-0.1,0.3,0.0,0.15,0.6,65e9e658_2
0.25,0.0,0.3,0.0,0.15,0.7,65e9e658_3
0.25,-0.25,-0.5,-0.25,-0.25,-0.5,65e9e658_4
0.3,-0.1,0.4,0.0,0.2,0.8,65e9e658_5_rand3
0.3,0.1,0.4,0.0,0.2,1.0,65e9e658_6
0.3,-0.1,0.4,-0.2,0.2,0.6,65e9e658_7
0.3,-0.1,0.4,-0.2,0.1,0.5,65e9e658_8_rand2
2.5,0.25,0.75,-1.0,0.5,2.0,65e9e658_9
0.1,0.2,0.15,0.0,0.05,0.5,e17b1a5b_0
1.5,0.25,0.75,0.5,0.25,1.25,e17b1a5b_1
1.5,0.25,0.75,-0.25,0.5,2.75,e17b1a5b_2_rand2
-0.25,0.0,0.25,0.25,0.0,0.25,bf084035_0
1.5,0.25,0.75,0.25,0.5,3.25,bf084035_1
0.1,-0.1,-0.2,0.0,-0.1,-0.2,bf084035_2_rand5
1.5,0.25,0.75,0.5,0.5,1.5,bf084035_3
-0.5,-0.25,-0.75,-1.0,-0.5,-2.0,bf084035_4
1.5,0.25,0.75,0.5,0.5,1.5,bf084035_5_rand3
0.1,0.2,-0.1,0.0,-0.1,0.1,6c5d290f_0
0.3,0.1,0.4,-0.2,0.2,0.8,6c5d290f_1_rand1
1.5,0.25,0.75,0.25,0.5,3.25,6c5d290f_2
-0.5,-0.25,1.0,1.5,0.75,1.5,6c5d290f_3
4.0,0.25,1.5,0.75,0.5,7.0,6c5d290f_4
3.0,0.2,0.5,-1.0,0.8,3.5,6c5d290f_5
3.0,0.25,0.5,-1.0,0.25,3.0,6c5d290f_6
4.0,-0.25,1.0,-0.5,0.75,5.0,6c5d290f_7_rand4
2.5,0.2,0.8,1.0,0.5,2.0,607ad413_0
-0.25,-0.1,0.75,-1.0,0.6,0.0,f2946ebe_0
0.1,0.0,-0.2,0.0,-0.1,-0.2,8af8d0c1_0
0.3,0.1,0.4,-0.1,0.2,0.4,8af8d0c1_1_rand5
1.5,0.25,0.75,0.25,0.5,1.25,8af8d0c1_2
0.25,0.1,0.75,0.5,0.4,1.0,8af8d0c1_3_rand3
2.0,0.25,0.75,0.5,0.5,4.0,8af8d0c1_4
0.1,0.2,0.3,0.0,0.1,0.3,a9dce9ec_0
-0.5,-0.25,-1.0,-1.5,-0.75,-4.0,a9dce9ec_1
0.25,-0.1,-0.3,-0.2,-0.1,-0.45,a9dce9ec_2_rand4
2.0,0.25,0.75,0.5,0.25,1.75,c9c59a53_0
0.25,-0.1,-0.2,0.0,-0.15,-0.2,6aa14e2b_0
0.3,0.1,0.4,0.0,0.2,1.0,6aa14e2b_1_rand1
0.25,-0.1,-0.3,0.0,-0.15,-0.3,6aa14e2b_2
0.25,-0.25,0.75,0.5,0.5,0.75,6aa14e2b_3
0.5,0.25,0.75,0.25,0.5,2.25,6aa14e2b_4
2.5,0.25,0.75,0.25,0.5,1.75,6aa14e2b_5_rand5
0.1,-0.1,-0.2,0.0,-0.1,-0.2,fbcdb6c4_0
0.1,0.2,-0.3,0.0,-0.1,-0.1,fbcdb6c4_1_rand2
2.5,0.25,0.75,-0.5,0.5,3.5,fbcdb6c4_2
0.3,0.1,0.4,-0.2,0.2,0.5,fa284004_0
-0.25,0.0,0.5,0.25,0.25,0.25,fa284004_1
0.25,-0.25,0.75,0.5,0.5,0.75,fa284004_2
2.0,0.5,0.25,-1.0,0.25,1.0,fa284004_3
2.5,0.0,0.75,-0.5,0.25,3.0,fa284004_4
3.0,0.2,0.3,0.5,0.1,2.1,fa284004_5
2.0,0.25,0.5,0.75,0.25,1.5,fa284004_6
3.0,0.25,0.5,-0.25,0.0,3.5,fa284004_7
0.3,0.1,0.4,0.0,0.2,1.0,d81a95b5_0
0.25,-0.1,-0.3,-0.2,-0.15,-0.5,d81a95b5_1_rand5
0.25,-0.25,0.75,0.5,0.5,0.75,d81a95b5_2
0.3,-0.1,0.4,-0.2,0.2,0.6,d81a95b5_3_rand3
0.25,-0.25,0.75,0.5,0.5,0.75,d81a95b5_4
0.5,-0.2,-0.3,-0.1,-0.2,-0.3,41e41b12_0
0.25,-0.1,0.5,0.2,0.3,0.65,41e41b12_1
0.4,0.1,0.5,0.2,0.3,0.5,41e41b12_2
1.5,0.25,0.75,0.25,0.5,1.25,41e41b12_3
2.0,0.5,1.0,0.5,0.5,4.5,41e41b12_4
2.0,0.25,1.0,0.5,0.25,2.0,41e41b12_5
2.0,0.25,0.5,-0.5,0.0,2.25,41e41b12_6
0.25,-0.25,0.75,-1.0,0.5,0.25,41e41b12_7_rand1
0.1,-0.2,0.15,0.0,0.05,-0.05,a0bd8329_0
1.5,0.25,0.5,0.1,0.25,0.9,6cbf7103_0
0.25,-0.5,-1.0,-1.5,-0.75,-2.5,6cbf7103_1
1.5,0.25,0.75,0.5,0.25,1.25,ffeb5148_0
3.0,-0.5,1.5,2.0,1.0,3.0,ffeb5148_1
2.0,-0.5,0.5,-1.5,0.5,1.0,ffeb5148_2_rand1
2.5,0.25,0.75,0.5,0.5,1.75,8e349a6b_0
2.5,0.25,0.75,0.5,0.5,1.75,8e349a6b_1_rand2
2.0,-0.25,1.5,-1.0,0.75,3.0,8e349a6b_2
0.0,0.2,-0.1,0.0,-0.1,-0.0,393e144e_0
-0.2,-0.1,-0.3,-0.2,-0.2,-1.0,393e144e_1
0.1,0.05,-0.2,0.0,-0.1,-0.15,393e144e_2_rand2
0.3,0.1,0.4,-0.2,0.2,0.8,393e144e_3
-0.25,-0.1,0.75,0.6,0.5,0.5,393e144e_4_rand5
-0.25,-0.1,0.75,0.6,0.5,0.5,d04a5e87_0
2.0,0.25,0.75,0.25,0.5,1.75,d04a5e87_1
2.0,0.25,0.75,0.5,0.5,1.5,d04a5e87_2
2.0,0.25,0.75,0.5,0.5,4.0,28ae3d6b_0
1.5,0.5,0.75,0.5,0.5,3.75,28ae3d6b_1_rand2
1.5,0.25,0.75,-0.5,0.5,2.5,28ae3d6b_2
0.0,-0.25,-0.5,0.25,-0.25,-0.25,fc837070_0
0.3,0.1,0.4,0.0,0.2,1.0,fc837070_1_rand3
3.0,0.25,0.75,-0.5,0.5,4.0,fc837070_2
2.5,0.25,1.0,0.75,0.5,2.0,fc837070_3
2.0,0.5,1.0,1.5,0.75,2.75,fc837070_4
0.1,-0.1,-0.2,0.2,-0.1,-0.1,f004d1c4_0
0.25,0.1,0.75,0.3,0.5,0.7,f004d1c4_1
0.1,-0.2,-0.1,0.2,0.0,-0.1,f004d1c4_2
2.0,0.25,0.5,-0.5,0.25,2.5,f004d1c4_3
0.3,-0.1,0.1,-0.2,0.0,0.1,f004d1c4_4
0.5,0.25,0.5,0.0,0.25,1.5,f004d1c4_5
3.0,0.5,1.5,0.5,0.5,6.0,f004d1c4_6
1.5,0.25,0.5,-0.25,0.0,1.0,f004d1c4_7_rand5
0.5,-0.2,-0.3,-0.6,0.0,-0.2,f004d1c4_8
0.1,0.2,0.15,0.0,0.1,0.25,3562d517_0
0.1,0.05,0.2,0.0,0.05,0.4,3562d517_1_rand2
0.0,0.2,-0.3,0.0,-0.1,-0.2,3562d517_2
0.3,0.1,0.4,-0.2,0.2,0.8,3562d517_3_rand3
1.5,0.25,0.75,0.5,0.5,1.5,3562d517_4
1.5,0.25,0.75,0.5,0.5,1.5,3562d517_5
0.25,-0.1,0.75,0.5,0.6,0.7,3562d517_6
1.5,0.25,0.75,0.25,0.5,1.25,3562d517_7_rand5
2.5,0.2,1.0,0.8,0.5,2.0,3562d517_8
2.5,0.25,0.75,0.5,0.25,1.75,3562d517_9
-3.0,-0.5,-1.0,-0.5,-0.5,-5.5,3562d517_10_rand5
0.3,-0.1,0.4,-0.2,0.2,0.6,aefcca3b_0
-0.5,-0.25,-0.75,-1.0,-0.5,-2.0,aefcca3b_1_rand5
0.1,0.2,0.15,0.0,0.1,0.25,aa491fb3_0
0.25,0.1,0.3,0.0,0.15,0.8,aa491fb3_1
0.1,0.2,0.15,0.0,0.1,0.25,aa491fb3_2_rand1
0.2,0.1,0.3,0.0,0.1,0.7,aa491fb3_3
1.5,0.25,0.75,0.25,0.5,1.25,aa491fb3_4
0.25,-0.25,0.75,0.5,0.5,0.75,aa491fb3_5
1.5,0.25,0.5,-0.25,0.25,1.25,aa491fb3_6
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,aa491fb3_7_rand5
0.25,0.1,-0.2,0.0,-0.15,0.0,aa491fb3_8
0.1,-0.1,-0.2,0.0,-0.1,-0.2,cc4783d6_0
0.0,-0.25,-0.5,0.0,-0.25,-1.0,cc4783d6_1_rand4
0.1,-0.2,0.1,0.0,0.0,-0.1,cc4783d6_2
0.3,0.1,0.2,-0.1,0.1,0.4,cc4783d6_3_rand3
1.5,0.25,0.5,-0.25,0.25,1.25,cc4783d6_4
0.3,-0.1,0.4,0.0,0.2,0.8,9fb15924_0
0.5,-0.2,-0.3,-0.1,-0.2,-0.3,9fb15924_1
-0.25,-0.1,0.75,0.6,0.5,0.5,9fb15924_2
5.0,0.25,0.5,0.5,0.0,2.75,9fb15924_3
1.5,0.5,0.75,0.5,0.25,1.5,9fb15924_4
1.5,0.25,0.75,0.5,0.25,1.25,9fb15924_5_rand3
1.5,0.25,0.5,0.5,0.25,1.0,9fb15924_6
2.0,-0.5,1.0,0.5,0.5,3.5,9fb15924_7_rand4
0.1,-0.2,-0.3,0.0,-0.2,-0.2,062dd094_0
1.5,0.5,1.0,0.25,0.75,4.0,dc121302_0
0.25,-0.25,0.75,0.5,0.5,0.75,dc121302_1_rand5
0.25,-0.25,0.75,0.5,0.5,0.75,dc121302_2
0.1,0.2,-0.3,0.0,-0.1,-0.1,064b35ee_0
1.5,0.25,0.75,-0.25,0.5,2.75,064b35ee_1
0.25,0.1,-0.3,0.0,-0.15,-0.1,064b35ee_2_rand5
-0.25,-0.25,0.25,-0.5,-0.25,-0.5,064b35ee_3
2.5,0.25,1.0,0.5,0.75,2.0,064b35ee_4_rand1
-0.25,-0.15,-0.3,0.2,-0.1,-0.6,064b35ee_5
1.5,0.25,0.5,-0.25,0.0,1.0,064b35ee_6
-0.25,-0.1,-0.3,0.2,-0.1,-0.45,064b35ee_7
2.0,0.25,0.5,0.75,0.25,1.5,064b35ee_8
2.0,0.5,0.25,0.75,0.0,1.5,064b35ee_9_rand4
2.0,0.0,-0.25,-0.5,0.0,1.25,064b35ee_10
0.25,0.1,0.15,-0.2,0.0,0.3,064b35ee_11
1.5,0.2,0.8,0.3,0.2,1.0,064b35ee_12
2.0,0.5,1.0,-0.5,0.5,3.5,064b35ee_13_rand5
2.0,0.0,0.25,0.75,0.0,1.5,064b35ee_14
2.0,-0.5,0.5,-1.0,0.0,1.0,064b35ee_15_rand4
0.3,0.1,0.4,0.0,0.2,1.0,fea3f2db_0
0.25,-0.25,-0.25,-0.5,-0.25,-0.5,fea3f2db_1
1.5,0.25,0.75,0.25,0.25,2.0,fea3f2db_2_rand1
0.25,-0.25,0.25,0.5,0.0,0.25,fea3f2db_3
1.5,0.25,0.5,-0.25,0.25,1.25,fea3f2db_4_rand3
0.25,-0.25,0.75,-1.0,0.5,0.25,fea3f2db_5
-0.2,-0.1,-0.15,0.3,0.05,-0.1,fea3f2db_6
1.5,0.25,0.5,-0.5,0.25,1.0,fea3f2db_7
-0.25,-0.15,-0.2,-0.5,-0.1,-0.7,fea3f2db_8_rand1
0.5,-0.25,-0.25,-0.5,0.0,-0.5,fea3f2db_9
1.5,0.25,0.5,-0.25,0.5,2.5,fea3f2db_10
0.3,-0.1,0.4,-0.2,0.1,0.5,5b67778f_0
0.25,-0.1,-0.2,-0.3,-0.1,-0.2,5b67778f_1_rand1
0.25,0.1,0.75,-0.5,0.5,0.6,5b67778f_2
2.0,0.25,1.0,0.75,0.5,2.5,5b67778f_3_rand5
0.0,-0.2,-0.1,0.0,-0.1,-0.4,d7a3caa1_0
0.3,0.1,0.4,0.0,0.2,1.0,d7a3caa1_1
0.25,-0.1,-0.3,-0.2,-0.15,-0.5,d7a3caa1_2
0.25,-0.1,-0.3,-0.2,-0.15,-0.5,d7a3caa1_3
2.0,0.25,0.75,0.5,0.25,1.5,d7a3caa1_4_rand1
0.5,-0.25,0.75,-1.0,0.5,0.5,d7a3caa1_5
0.3,-0.1,0.2,-0.2,0.1,0.3,d7a3caa1_6_rand5
-0.2,-0.1,-0.3,0.1,-0.2,-0.6,d7a3caa1_7
-0.25,-0.25,-0.15,-0.5,0.25,-0.9,d7a3caa1_8
0.1,0.05,0.2,0.0,0.15,0.5,195266c1_0
0.25,0.1,0.3,0.0,0.15,0.8,195266c1_1
0.5,0.25,0.75,0.25,0.5,0.55,195266c1_2
2.0,-0.5,1.0,0.5,0.5,3.5,195266c1_3
2.0,0.5,1.0,0.75,0.5,4.75,195266c1_4
1.5,0.25,0.75,0.5,0.25,1.25,195266c1_5
1.5,0.25,-0.25,0.5,0.25,1.25,195266c1_6
0.3,0.1,0.4,0.0,0.2,1.0,84a30998_0
0.0,-0.25,-0.25,0.25,-0.25,-0.5,84a30998_1
0.1,0.2,0.2,0.0,0.1,0.2,06c098a8_0
0.1,0.2,0.3,0.0,0.1,0.2,06c098a8_1_rand2
0.1,-0.2,-0.1,0.0,-0.2,-0.2,06c098a8_2
0.3,-0.1,0.4,-0.2,0.2,0.6,06c098a8_3_rand5
1.5,0.25,0.75,-0.25,0.5,2.75,06c098a8_4
0.5,-0.25,-0.5,-0.25,-0.25,-0.75,06c098a8_5_rand3
0.25,-0.25,0.75,0.5,0.5,0.75,06c098a8_6
2.0,0.25,1.0,0.5,0.75,2.5,06c098a8_7
-2.0,-0.5,-0.5,0.5,0.0,-2.5,06c098a8_8
2.0,0.25,0.75,-0.25,0.25,3.0,06c098a8_9_rand3
1.5,0.25,0.75,0.5,0.25,1.25,06c098a8_10
-0.25,-0.25,-0.5,-0.75,-0.25,-0.75,06c098a8_11
0.5,-0.2,0.3,0.1,0.0,0.7,06c098a8_12
-0.5,-1.0,-0.25,-0.5,-0.25,-2.5,06c098a8_13
0.1,0.2,0.2,0.0,0.1,0.2,3f9eba6b_0
0.1,0.05,-0.15,0.0,-0.05,-0.05,3f9eba6b_1
2.0,0.25,0.75,0.5,0.5,1.75,3f9eba6b_2
2.5,0.25,0.75,0.5,0.5,1.75,3f9eba6b_3_rand2
2.0,0.25,0.75,0.5,0.25,1.75,3f9eba6b_4
1.75,0.25,0.5,0.0,0.25,2.75,3f9eba6b_5
1.5,0.25,0.5,0.25,0.25,2.75,3f9eba6b_6
2.0,0.5,1.0,0.75,0.5,4.75,3f9eba6b_7_rand3
0.3,0.1,0.2,0.1,0.1,0.4,3f9eba6b_8
0.1,0.2,0.3,0.0,0.1,0.2,13b764c4_0
0.3,-0.1,0.4,-0.2,0.2,0.6,13b764c4_1
0.3,0.1,0.4,-0.2,0.2,0.8,13b764c4_2_rand4
0.2,-0.1,-0.3,0.0,-0.1,-0.3,13b764c4_3
1.5,0.25,0.75,0.5,0.25,1.25,13b764c4_4_rand3
0.3,0.2,0.4,0.1,0.2,0.6,13b764c4_5
1.5,0.25,0.75,-0.5,0.5,2.5,13b764c4_6
1.5,0.25,0.5,0.25,0.25,1.0,13b764c4_7_rand5
0.25,-0.25,-0.15,0.0,0.0,-0.15,13b764c4_8
1.5,0.25,0.75,0.25,0.5,3.25,13b764c4_9_rand5
1.5,0.25,0.75,0.5,0.25,1.25,13b764c4_10
2.0,0.25,0.75,0.5,0.25,1.5,13b764c4_11
0.2,0.15,0.25,0.1,0.1,0.3,f66d3119_0
0.3,0.1,0.4,0.0,0.2,1.0,f66d3119_1_rand5
0.1,0.05,0.2,0.0,0.15,0.5,55293924_0
0.25,0.1,0.3,0.0,0.15,0.8,55293924_1
0.25,-0.25,-0.5,-0.5,-0.25,-0.25,55293924_2
1.5,0.25,0.75,0.5,0.5,1.5,55293924_3
0.3,0.1,0.4,0.0,0.2,1.0,676e5ac6_0
-0.5,-0.25,0.75,0.5,0.5,0.0,676e5ac6_1
1.5,0.25,0.75,0.25,0.5,2.25,676e5ac6_2
0.1,-0.1,-0.2,0.2,-0.1,-0.1,7ad48907_0
0.25,-0.25,0.75,0.5,0.5,0.75,7ad48907_1_rand2
1.5,0.25,0.75,0.25,0.5,1.25,7ad48907_2
0.25,-0.25,0.75,-1.0,0.5,0.25,7ad48907_3
2.0,0.25,0.75,-0.5,0.5,3.0,7ad48907_4
2.0,0.5,1.0,0.75,0.5,4.75,7ad48907_5
0.3,0.1,0.4,0.0,0.2,1.0,44978bb8_0
1.5,0.25,0.75,0.1,0.4,1.0,44978bb8_1
0.25,-0.25,0.75,0.5,0.5,0.75,44978bb8_2
1.5,0.25,0.75,0.5,0.5,1.5,44978bb8_3
0.5,0.25,1.0,-1.0,0.75,1.5,44978bb8_4_rand3
2.5,0.25,0.75,0.5,0.5,1.75,44978bb8_5
0.75,0.25,0.5,0.5,0.25,0.56,44978bb8_6_rand5
2.0,0.25,0.75,1.5,0.5,2.0,44978bb8_7
-9.0,-0.5,-1.0,-2.0,-0.5,-13.0,44978bb8_8
2.0,-0.5,-0.5,-1.0,0.0,0.0,44978bb8_9
3.0,-0.5,0.5,-2.0,1.0,2.0,44978bb8_10
0.25,0.1,-0.2,0.0,-0.15,0.0,99cd0e73_0
0.1,0.05,0.2,0.0,0.15,0.5,566febeb_0
0.25,0.0,0.3,0.0,0.15,0.7,566febeb_1
0.0,-0.25,-0.25,0.25,-0.25,-0.5,566febeb_2_rand1
0.75,0.25,0.5,0.25,0.5,1.25,566febeb_3
0.1,-0.2,0.7,-0.8,0.5,0.3,566febeb_4
0.5,-0.25,1.0,-1.5,0.75,0.5,566febeb_5
